contact_id,email,phone_number,notification_channel,account_creation_date
703a0197331a,davisterri@example.org,+255740083343,In-app ,2024-05-01T23:52:38.352645
2749eb95eabf,hrichardson@example.org,+250747059736,Push Notification,2025-01-06T07:55:53.443392
1c65e3c89557,lbrown@example.net,+254761030890,e-Mail,2024-06-13T09:36:59.194681
e69ae827b5e3,donna72@example.net,+256702574332, In App ,2024-05-29T13:29:51.781320
cbd481bbfe73,jbentley@example.net,+255742343656,Push Notification,2024-08-07T23:24:29.464345
be1d15a89cbf,joshuagarcia@example.org,+250750415029,In-app ,2024-11-08T18:33:49.703807
c0db35d2d5e8,dianethomas@example.net,+254721672476,Push Notification,2025-01-01T05:21:36.654276
1e34a299c045,millerjustin@example.com,+256766698184,In-app ,2024-05-30T09:56:20.732073
fbdd5416789f,gregoryrichardson@example.org,+255759133432,e-Mail,2025-04-26T18:56:05.479825
541478cd4f4b,gilbertmark@example.com,+250734792475,Email,2024-08-17T23:48:03.938232
00202259d798,cdouglas@example.org,+254773302565,In-app ,2024-12-24T11:42:54.304005
ec403958817f,vshaw@example.com,+256784865528, In App ,2025-04-14T04:18:49.355703
54a279017aaf,virginia36@example.org,+255754860837,e-Mail,2024-08-09T17:43:34.374484
4c9f0746ae82,torresjoseph@example.com,+250771364273, Push ,2025-03-10T08:30:34.254050
ca080369b560,john43@example.net,+254721233128,e-Mail,2024-08-17T19:44:29.875603
9e3a0a1e4a99,gmills@example.org,+256748822677,In-app ,2024-07-07T16:16:44.591692
05a49df2c7f0,adamarmstrong@example.net,+255784827674,e-Mail,2025-04-18T12:05:47.358061
a8e9f4ebf228,amandasmith@example.com,+250730016739, Push ,2024-12-18T06:32:18.524536
33078bab9998,lisawalker@example.com,+254711645733,e-Mail,2025-02-06T21:12:55.939325
ee56012a2195,chadjones@example.org,+256790048283,Push Notification,2024-07-06T15:19:28.682738
0a96793259fb,melissa13@example.org,+255737139112, Push ,2025-02-03T22:29:24.619476
df86a3fb5d98,tmcdaniel@example.org,+250700160194, In App ,2024-06-19T11:06:56.485300
eafbe78820fb,mccormickmichelle@example.org,+254718332862,Email,2025-01-04T15:18:35.358269
461cc78f26a0,opatel@example.com,+256721246790,e-Mail,2024-09-30T11:02:02.739525
c7ca0324e019,osanchez@example.org,+255745328626,Push Notification,2024-06-07T21:25:39.688982
cb6eaee52e2f,theodore57@example.net,+250732484246,e-Mail,2024-07-27T03:50:11.746676
8a0ba002ba53,richardbrown@example.com,+254788193347, Push ,2024-11-23T14:24:34.396305
b897de145b3c,avilakyle@example.net,+256782359936,sms,2024-06-07T06:02:24.017596
c529bc57b84c,riverapeggy@example.net,+255779341167, Push ,2025-04-21T19:00:59.253498
043adf569a82,seth25@example.com,+250784082819,sms,2025-01-16T01:41:43.981295
c58bb2c0f513,jonesjennifer@example.com,+254739103280, In App ,2025-03-21T14:21:39.973403
e48af05846c2,mooredaniel@example.com,+256783869773,Push Notification,2025-01-02T19:49:59.600488
b02fcd432bae,vlewis@example.com,+255726214878, SMS ,2025-01-20T22:24:55.047299
986d7354269a,thomasjoshua@example.org,+250724512197,Email,2024-10-02T18:03:45.489192
2109be9698db,christiancontreras@example.net,+254760153150, In App ,2025-01-05T05:56:48.024880
f15070f3fd2b,carolynrobinson@example.org,+256772036811,e-Mail,2025-02-26T17:24:50.413447
4833e5d5545a,amyjames@example.net,+255706470257,Push Notification,2024-09-04T07:13:22.510154
c90d11dfe32c,wsampson@example.com,+250722454182, Push ,2025-02-16T23:53:33.194142
2412b7fb4cea,christinalong@example.org,+254794429678, SMS ,2024-11-04T04:55:52.153934
ccd5496d1dc0,ujohnson@example.org,+256729516682, In App ,2024-07-12T01:57:27.838933
fd1ad28552f7,peterhenry@example.org,+255761939276,Email,2024-10-13T08:25:38.364818
fcfd94a0e69f,herreraapril@example.org,+250794145985, Push ,2024-09-02T07:38:48.413552
f9debd67f41b,gloriaclay@example.com,+254783394408,In-app ,2024-12-22T18:26:16.296949
84b1a1cbc7b9,raymond12@example.com,+256763460413,In-app ,2024-05-22T03:09:59.176026
627df88cff69,ustewart@example.org,+255715153070,Email,2024-08-10T05:55:06.092646
09b6e90d479e,rogersallen@example.com,+250791256012, Push ,2024-11-24T22:47:12.564694
f62178843812,michelle63@example.org,+254784885045,Push Notification,2025-04-16T21:39:02.991446
7b6198f534e1,hbarnett@example.net,+256723469430, In App ,2024-06-17T23:25:26.901072
8a250e0541fd,mcardenas@example.com,+255733218801, SMS ,2024-12-25T12:40:26.800027
d03b970356ce,stephanie91@example.org,+250751062069,e-Mail,2024-09-16T11:41:18.112703
9fe1288dd97e,brookemoreno@example.com,+254702349600,In-app ,2024-05-18T01:47:09.690075
c6a8ad0ba0c3,jessica12@example.net,+256718963000, Push ,2025-01-21T17:13:43.672425
2b26a97305fa,williamsandre@example.net,+255780910146,e-Mail,2024-06-30T00:21:33.295953
31015eb4a3d7,tiffanychase@example.net,+250756169085,Push Notification,2025-01-13T00:53:27.733458
3256ec62ba1b,rlandry@example.com,+254776535226,Push Notification,2024-11-13T16:25:49.621390
dbdd01082875,robinsonmargaret@example.org,+256762287178, SMS ,2024-10-15T23:27:03.370758
f8daaa82fe96,john66@example.com,+255701016793,Push Notification,2024-05-30T01:42:34.649676
6df8fd8b8128,taylorscott@example.com,+250705389077, SMS ,2024-08-18T01:20:47.289934
62df7eeb52ee,fcombs@example.org,+254763318761, SMS ,2024-11-21T05:30:54.352566
7b073306378a,mhanson@example.org,+256796304813,Email,2025-01-24T02:12:14.441605
d1e44825b554,lopezlori@example.net,+255734515363,sms,2024-07-04T21:06:32.107226
0024ad7a8d98,wwilliams@example.org,+250775217471, Push ,2024-09-27T22:14:17.795834
f6a9bfe4c4ba,barbarapennington@example.net,+254748026784,e-Mail,2025-03-08T06:39:56.008105
487ee8a3952d,danny17@example.com,+256716724623,e-Mail,2025-02-13T05:54:20.770734
ae4cd16c3616,ecarroll@example.com,+255760924789,Email,2024-07-07T21:26:34.195635
cf33cb9d484b,andrew44@example.com,+250756502557, SMS ,2024-12-13T02:32:59.777160
73823d6f8db9,youngcharles@example.net,+254746103091, SMS ,2024-05-10T10:44:10.994336
c5f14c87bf93,vfleming@example.org,+256746114210,In-app ,2024-10-03T06:23:08.705031
d4ee3017844d,cwhite@example.com,+255721422256,sms,2025-03-19T02:45:29.749968
e3ff129a2a7c,reedrobert@example.net,+250727720810,Push Notification,2024-08-17T05:23:06.870518
40d9865c8897,ysmith@example.com,+254792918342, In App ,2025-02-28T02:50:59.739486
4b57b358a790,michele87@example.com,+256785264308, SMS ,2025-02-25T12:44:16.563035
25ea369e53ea,wjohnson@example.com,+255783332377,In-app ,2025-02-18T14:21:51.036864
e4c12b9615e6,bobby30@example.net,+250732946275, Push ,2024-06-21T07:31:46.858787
eb478debff0f,martinbradley@example.org,+254746045901,Push Notification,2025-03-14T13:20:32.259820
67a7fa20a266,lawsondonna@example.net,+256761770156,Email,2024-05-26T21:31:02.733228
a5928fbdd1a1,sarasanchez@example.com,+255734334566, SMS ,2024-09-04T05:14:11.393917
f6af1a273f57,kjohnson@example.org,+250779959370,Email,2025-03-14T18:11:09.208296
48197c2c88ba,ugraves@example.org,+254747069471,Push Notification,2024-12-09T21:03:03.303773
b57287931001,bobbylandry@example.net,+256710029051,Email,2024-11-20T16:51:49.711461
288def4dffee,anthonyorr@example.net,+255788266737, Push ,2024-08-01T09:54:58.941381
808cb9cf118b,garnerjeffrey@example.org,+250759656150,In-app ,2025-03-19T07:31:49.823287
7aaff2b3824c,mcampbell@example.net,+254718829931,Email,2024-05-01T13:41:31.749211
f41c8103d07a,zrobles@example.net,+256755466657, Push ,2024-12-17T13:52:38.127671
d2b07c9083b0,pamelapatton@example.org,+255789685905,sms,2024-09-21T01:22:45.254339
79307c074b30,tdavis@example.com,+250752377621,e-Mail,2025-02-07T09:11:22.739256
b6469352d1f8,hallkelsey@example.org,+254727793650,Push Notification,2024-05-03T15:23:47.911017
ce9a0a2ddafd,bhunt@example.com,+256727891002, Push ,2024-12-05T13:59:07.632446
a9f1bcc1ea96,kwood@example.org,+255791640122, SMS ,2025-01-19T09:25:04.483852
39e4f130678b,hannah87@example.net,+250742086660,sms,2024-07-29T17:00:16.067954
d1c4c928ac4f,grahamkelly@example.net,+254720682835,Push Notification,2024-09-30T14:06:12.489677
f4925e70e676,collinsjacob@example.net,+256739789192,Push Notification,2025-04-02T13:03:39.982060
17fb3b559e55,chrishernandez@example.net,+255795626800, SMS ,2024-08-06T22:43:53.974992
264bc0d8781b,douglasalvarez@example.org,+250765916994, Push ,2025-01-22T22:30:59.575027
fc9624ecdaa7,gina86@example.net,+254752718958,e-Mail,2025-03-17T06:29:36.773533
27dc851e3754,forbesjanet@example.com,+256777261995, SMS ,2024-08-26T14:57:04.686391
187244d371f1,edwardsmichaela@example.com,+255775865933,Email,2025-01-14T04:31:55.602664
dd231b49f3dd,haleyortiz@example.net,+250761439102, Push ,2025-02-28T15:02:49.918509
cc36077624d8,kylebecker@example.org,+254747750401, In App ,2024-07-05T11:15:54.558668
4e76c9a2495b,benjamindavenport@example.com,+256756565806,e-Mail,2024-10-06T05:14:14.252903
2fe1b6f9c951,ltaylor@example.com,+255751751596,sms,2024-05-31T19:22:56.482641
0dd68040ab8c,johnnybrooks@example.com,+250705984751,Push Notification,2024-11-14T08:44:58.360125
603f8a90fd60,laura25@example.com,+254736353151,sms,2025-04-16T04:50:51.355188
eec24b1dc874,hugheslucas@example.org,+256750915194,Push Notification,2024-06-04T03:38:29.120435
c5f519c9adce,ronaldmitchell@example.com,+255734686953,Email,2025-03-28T16:51:54.974023
1982be4e2ed9,xshaw@example.com,+250777168295,Email,2024-12-29T10:35:30.375796
7eb75622e8ca,ronald40@example.net,+254729601454,Email,2024-10-04T11:56:53.158444
f7bf1b49c077,uwilliams@example.com,+256780822168,sms,2024-10-03T02:44:52.135810
6d43b93a1a2f,heatherwilliams@example.net,+255711734232,In-app ,2024-05-27T14:48:07.566002
529560361a1c,omatthews@example.net,+250765998569, In App ,2024-12-16T12:49:30.207269
f1888ac7c467,kevin57@example.net,+254739281374, In App ,2024-12-25T23:20:53.972995
187e0b905e66,robertgreene@example.com,+256749849783,Push Notification,2024-09-20T04:52:14.717427
602170362ce1,dillonharvey@example.org,+255773518491,sms,2024-12-24T07:49:59.930828
aef9af6c3767,gabrielawallace@example.org,+250744516279,sms,2024-10-18T02:44:35.077106
154d5ae7709e,gonzalesmaria@example.org,+254797799422,Push Notification,2025-03-09T13:23:24.592448
4cb32555d793,kenneth75@example.com,+256725400900,Email,2025-02-13T05:27:05.126520
e88344cbf354,rosalesbrandy@example.org,+255760382235,In-app ,2024-10-06T07:33:06.154870
a5f67a4e3929,jeffrey33@example.org,+250788787958,Email,2025-04-01T21:38:20.711385
009aafa4d3be,laura23@example.org,+254758473368, Push ,2025-04-14T21:28:16.180450
b14637de4886,carmenevans@example.org,+256756574894,Push Notification,2025-02-08T01:29:56.713470
b4bc7ae36b56,patricia87@example.com,+255723836646, Push ,2024-08-07T04:56:07.736856
d52642e3e5b0,melissabishop@example.org,+250745450503,sms,2025-02-02T14:04:55.930785
9707bc9dce60,andrew33@example.net,+254755128373,sms,2025-02-01T05:25:38.607028
00b04f7679f7,dbrown@example.net,+256790286389,Email,2024-12-01T05:23:45.467941
f110554869a1,susan57@example.net,+255736418955,e-Mail,2024-11-14T07:03:29.226287
dd2fc02ddad2,moyermorgan@example.com,+250763143942, Push ,2025-02-17T01:35:40.423908
96cbb721a511,deborahmorgan@example.net,+254798715579,Push Notification,2025-02-02T20:10:20.534349
7fe05e3d1c9c,chanamber@example.org,+256752344172,e-Mail,2025-02-22T17:06:45.684644
e63b1a9acd3a,davisgregory@example.net,+255732173076, In App ,2025-01-25T09:02:39.249058
3b2cc4e8e023,jerome16@example.com,+250755192998,In-app ,2024-05-01T07:25:28.873329
9c4f33902098,michaelbuckley@example.org,+254725194023, SMS ,2025-01-23T21:09:52.348409
471f126e2fde,rodriguezthomas@example.com,+256790480537,e-Mail,2024-05-15T15:25:36.869494
422297dbf70c,jessicaturner@example.net,+255730586697, Push ,2024-06-19T17:46:55.534018
8f6d26ee9e8b,wwebb@example.org,+250720100666,e-Mail,2024-07-09T22:32:02.642454
658d537818f6,hgreer@example.net,+254735449810, SMS ,2025-02-01T10:27:34.554295
022b7c8d0b95,nicholasgarcia@example.org,+256766306942, In App ,2025-02-07T12:34:13.878153
f5a9a50fc48a,brownrobert@example.org,+255744392807,sms,2024-10-19T17:06:36.920416
ca0aa8e6f561,donnaevans@example.org,+250732840312, SMS ,2024-12-30T04:30:05.267688
625997eb7469,rebecca85@example.com,+254722411159,sms,2025-03-12T04:26:10.645443
2898d42c1e8d,tochoa@example.net,+256739618298, SMS ,2024-12-04T09:51:04.639347
cef418b1315a,loretta55@example.org,+255722176183,Push Notification,2024-12-14T22:49:19.408103
a553192515b3,tharris@example.com,+250797445568, Push ,2024-07-20T18:39:21.555459
798d2e43c5ae,vgarcia@example.com,+254735154388,sms,2024-12-03T01:28:47.935400
5a529553bc5a,robertabbott@example.net,+256769380293,Email,2025-02-19T01:27:36.410127
3e329aecb943,jennifer83@example.com,+255727394906, In App ,2024-07-27T20:02:57.582904
2b0117b92001,valerielewis@example.com,+250751448170,Push Notification,2024-09-05T02:31:00.536111
278632b67390,christopher69@example.net,+254784928115,Email,2025-01-20T10:09:45.651388
6a9d5ef6322b,smithpaul@example.org,+256758599152,e-Mail,2024-10-10T15:33:31.232600
2db5e6732ff7,brittanyjackson@example.org,+255741892471,In-app ,2024-10-08T05:31:12.638901
006f1a9538bd,psherman@example.org,+250757323911, Push ,2025-04-22T10:49:47.789376
a16a8e65ada6,daniellestevenson@example.net,+254701489533,sms,2025-02-04T04:50:46.720486
7e00cb454d79,williamspatrick@example.net,+256752281686,sms,2025-03-27T06:28:09.516470
b8075f0d97a2,mbennett@example.com,+255743676574,In-app ,2025-03-31T11:24:46.743625
2d8116f06b7d,mcarson@example.org,+250749243871, Push ,2025-04-12T13:54:18.812459
7b5d65bc89c8,sandra57@example.org,+254760541098,e-Mail,2025-04-04T15:40:26.743419
06c7f604e55d,jennifermorris@example.org,+256716424113,Push Notification,2024-11-07T17:01:27.161649
c91d852e3b3d,feliciasalazar@example.com,+255716714975,Email,2025-02-23T14:47:46.158300
36700f99744b,ywallace@example.com,+250755189150,sms,2024-11-12T10:28:12.023873
d399b9f17e44,jeffarnold@example.org,+254731452297, In App ,2024-09-19T03:16:24.743048
e50874ec2107,riverachristopher@example.com,+256797029583,e-Mail,2025-01-23T09:02:12.592282
75d4286a70f6,rgraves@example.net,+255794511413,In-app ,2024-11-19T21:11:43.266852
728f2c298358,erica21@example.net,+250721196269,In-app ,2024-07-04T01:44:02.975747
aff1e2b5491e,jose65@example.org,+254716196075,Email,2024-11-02T04:21:53.652729
d43497fb3e63,andrea74@example.com,+256767761659,Email,2024-08-29T05:55:08.319930
ec4969cfdba0,vwelch@example.net,+255781971054, Push ,2024-05-30T13:50:17.902757
e1008f463f5d,taylordennis@example.net,+250720639910, Push ,2025-01-15T12:41:29.587080
ce844b7ccfc3,jeffery45@example.net,+254784818348,sms,2024-07-05T23:26:33.062663
bd3852dfc0fd,carrolljessica@example.com,+256783220607,In-app ,2025-03-22T21:05:02.276279
71c0d8085c43,markskristina@example.com,+255711505889, Push ,2025-04-18T18:33:46.095308
9e2e20faa480,tonywade@example.com,+250787159979,In-app ,2024-06-25T11:35:13.909058
74173765aadf,mikewaller@example.org,+254734310274,sms,2025-01-03T12:06:31.086954
e1de41150974,tracyharrison@example.org,+256722599007, Push ,2025-02-12T14:14:32.510777
a433e5042218,todd59@example.net,+255742452295, In App ,2024-05-20T05:11:25.097517
18f4ecbdb1a3,steven27@example.net,+250784030766, Push ,2025-02-21T15:21:26.167242
c4af45d4aaa4,markhuff@example.org,+254783447261,Push Notification,2024-11-16T11:33:54.257569
28b14796ad31,jneal@example.org,+256758758285, Push ,2024-09-06T01:54:38.977628
60b53eb17dd7,caldwellheidi@example.net,+255794585937,sms,2024-07-22T15:18:55.498802
a3da5ee9e721,matthew54@example.com,+250773428771, Push ,2024-05-01T08:15:07.273127
78fe50cb6c4c,hollandjerry@example.com,+254769151802, In App ,2025-04-04T11:00:37.961528
e642528f449f,harveymercedes@example.com,+256737095944, In App ,2025-01-28T23:58:05.147583
9265f2454fb3,davidfields@example.net,+255781513356,Push Notification,2024-08-15T07:22:26.959022
a9409b09b515,douglassusan@example.com,+250738657156,Email,2024-07-16T08:37:52.822771
280292cc3dea,nathanielwinters@example.net,+254739573080, In App ,2025-02-11T21:59:18.696991
9cae5fe3a139,pamelacooper@example.net,+256715633679, In App ,2025-04-14T19:06:24.311032
47a34fdfb070,jessica58@example.com,+255792952364,sms,2024-05-13T23:47:49.002782
f60c7139e106,jonesshaun@example.org,+250752346308, Push ,2024-07-14T02:00:25.435081
99254b9dbf51,stacy70@example.com,+254774783903,e-Mail,2024-09-04T00:57:43.691803
01b31964c379,wallssean@example.net,+256721606254, SMS ,2024-10-17T01:24:56.232314
6586a14d6235,kelseywilliams@example.org,+255794783759,Push Notification,2024-08-27T16:56:01.729727
c0789c6b1ebe,brownjose@example.net,+250769827265,e-Mail,2025-01-12T09:33:56.691863
efd3b2244584,rodriguezelizabeth@example.net,+254756608194,Push Notification,2024-11-19T01:43:37.568247
20696669ab99,johnmolina@example.net,+256754648452,In-app ,2024-05-24T13:28:44.605311
7e7e7ef5b975,butleranna@example.net,+255755404993,Email,2025-03-19T06:20:31.235714
7d111b46e471,kingjoseph@example.com,+250747871990,sms,2025-04-10T02:06:43.066380
a81b15a44963,lperkins@example.org,+254761128673,Push Notification,2025-02-03T06:40:50.742411
06f018bf1876,jgibson@example.net,+256763664818,In-app ,2024-07-29T21:29:29.234798
5c7859071c57,smithmatthew@example.net,+255792672664,Push Notification,2024-05-13T15:31:25.524765
34f7248385b5,stephenmartin@example.org,+250784629409,e-Mail,2024-05-05T00:42:14.527613
15191695d824,hkim@example.com,+254775905459, Push ,2024-06-22T14:04:03.604442
0e51f2fff5b0,pricemichael@example.com,+256701895769, Push ,2024-07-21T23:47:54.623281
53620d314ed1,christopherdominguez@example.org,+255769639482, Push ,2024-11-03T13:12:37.623092
6febf91178aa,carriejones@example.org,+250757102090,In-app ,2025-03-13T02:03:29.409578
78074c8ee4b6,reevesfernando@example.net,+254799934730,sms,2024-05-16T07:36:00.569708
755de6104865,cmartinez@example.org,+256783485098,Email,2025-02-09T21:05:02.039494
d78c99ab577a,rebeccaking@example.com,+255798130291,e-Mail,2024-06-21T09:52:57.108463
1a696258bd35,kylehunter@example.org,+250786848754,sms,2024-08-14T00:31:42.277505
73e0b763a4e6,lutzeric@example.com,+254754129927, Push ,2024-05-17T06:08:40.811782
c1f430aa76d2,bakertimothy@example.org,+256763130180,e-Mail,2024-09-28T04:18:34.471009
47db6bdd8253,jeremyjohnson@example.com,+255702962152, Push ,2025-03-19T10:04:39.517299
aa0861236ffc,qfry@example.org,+250752852724, In App ,2025-01-08T08:54:17.955071
bff3fe123d5c,millerjoan@example.org,+254798610847,Push Notification,2024-07-23T12:45:13.111890
a3d217a6d7af,christina81@example.net,+256710187816,Push Notification,2024-05-13T02:11:31.004822
339b90a50e24,jhernandez@example.org,+255735852303,Push Notification,2025-01-11T09:26:52.181151
8910aaf65e0c,elee@example.org,+250790552631, In App ,2025-04-03T06:52:12.298839
040148c6bdb0,eddie23@example.net,+254795151222, In App ,2025-03-29T00:49:05.503122
b7c43cad0e44,ucarrillo@example.org,+256767023132, SMS ,2024-12-25T05:31:44.747915
6f92f9c47fc1,hbaker@example.org,+255707314001, In App ,2024-08-21T18:36:44.786525
be1626c374cd,wyattsara@example.com,+250771151081,sms,2025-01-21T06:56:08.267080
8af69be3583d,camerontownsend@example.com,+254771262862,In-app ,2024-09-07T16:01:46.258284
3e4b63d4eb9a,timothymiddleton@example.net,+256753050485,sms,2024-07-06T19:11:02.211512
65735c548831,robert05@example.com,+255768774798, Push ,2024-09-10T09:15:25.570696
